  _id , _uuid ,datetime,just_booted, reset_reason,uptime,fw_version,modem_fw_version,rsrp
196828,359746167128144,2025-08-09 20:42:50.373382,t,16,950481564,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−84
196825,359746167128144,2025-08-09 20:26:57.081931,t,16,949528188,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196819,359746167128144,2025-08-09 20:22:45.357977,t,16,949276461,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196815,359746167128144,2025-08-09 20:18:28.394479,t,16,949019492,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196813,359746167128144,2025-08-09 20:08:07.243177,t,16,948398386,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−85
196811,359746167128144,2025-08-09 20:01:50.762539,t,16,948021823,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196804,359746167128144,2025-08-09 19:49:10.789569,t,16,947261828,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196802,359746167128144,2025-08-09 19:46:55.826009,t,16,947126903,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−84
196801,359746167128144,2025-08-09 19:44:48.441158,t,16,946999548,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196797,359746167128144,2025-08-09 19:30:28.926121,t,16,946140010,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196793,359746167128144,2025-08-09 19:12:30.308147,t,16,945061303,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196791,359746167128144,2025-08-09 19:07:13.511497,t,16,944744503,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196790,359746167128144,2025-08-09 19:05:58.623232,t,16,944669599,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196784,359746167128144,2025-08-09 18:47:37.721071,t,16,943568673,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196767,359746167128144,2025-08-09 18:12:51.321048,t,16,941482279,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196758,359746167128144,2025-08-09 18:03:57.190275,t,16,940948082,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196755,359746167128144,2025-08-09 18:01:21.020047,t,16,940791894,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196752,359746167128144,2025-08-09 17:55:25.190084,t,16,940436051,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196751,359746167128144,2025-08-09 17:54:07.584244,t,16,940358449,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196748,359746167128144,2025-08-09 17:50:12.730194,t,16,940123591,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−84
196746,359746167128144,2025-08-09 17:49:20.121095,t,16,940071044,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196743,359746167128144,2025-08-09 17:45:28.066072,t,16,939838918,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196734,359746167128144,2025-08-09 17:30:56.068406,t,16,938966922,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−84
196732,359746167128144,2025-08-09 17:25:38.949718,t,16,938649774,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−84
196728,359746167128144,2025-08-09 17:21:42.796928,t,16,938413635,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−84
196716,359746167128144,2025-08-09 16:59:00.308648,t,16,937051076,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196711,359746167128144,2025-08-09 16:50:02.697500,t,16,936513473,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−84
196706,359746167128144,2025-08-09 16:38:39.809973,t,16,935830621,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196701,359746167128144,2025-08-09 16:32:03.973720,t,16,935434784,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−84
196698,359746167128144,2025-08-09 16:25:46.127233,t,16,935056923,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−85
196695,359746167128144,2025-08-09 16:17:50.129281,t,16,934580917,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196676,359746167128144,2025-08-09 15:29:36.049886,t,16,931686696,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−84
196675,359746167128144,2025-08-09 15:27:38.839975,t,16,931569559,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−84
196660,359746167128144,2025-08-09 15:02:53.082489,t,16,930083714,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−85
196657,359746167128144,2025-08-09 15:00:18.464201,t,16,929929096,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−82
196648,359746167128144,2025-08-09 14:42:01.100292,t,16,928831750,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−82
196646,359746167128144,2025-08-09 14:38:26.201744,t,16,928616846,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−82
196643,359746167128144,2025-08-09 14:30:20.152689,t,16,928130720,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196640,359746167128144,2025-08-09 14:28:02.847546,t,16,927993478,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−82
196639,359746167128144,2025-08-09 14:26:27.193054,t,16,927897764,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−84
196634,359746167128144,2025-08-09 14:17:09.010993,t,16,927339634,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−84
196630,359746167128144,2025-08-09 14:07:52.261633,t,16,926782778,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196627,359746167128144,2025-08-09 14:05:58.212466,t,16,926668820,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196626,359746167128144,2025-08-09 14:00:42.208150,t,16,926352771,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196624,359746167128144,2025-08-09 13:57:45.184274,t,16,926175747,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196614,359746167128144,2025-08-09 13:44:39.414532,t,16,925389914,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−82
196612,359746167128144,2025-08-09 13:43:44.566855,t,16,925335067,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−81
196602,359746167128144,2025-08-09 13:28:12.072982,t,16,924402568,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−84
196589,359746167128144,2025-08-09 13:02:09.730302,t,16,922840257,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196572,359746167128144,2025-08-09 12:28:43.090239,t,16,920833518,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196561,359746167128144,2025-08-09 12:07:27.424921,t,16,919557802,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−84
196557,359746167128144,2025-08-09 12:01:52.363281,t,16,919222743,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−84
196549,359746167128144,2025-08-09 11:44:33.167188,t,16,918183520,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196543,359746167128144,2025-08-09 11:38:56.233001,t,16,917846592,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196536,359746167128144,2025-08-09 11:33:58.708648,t,16,917549061,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196532,359746167128144,2025-08-09 11:28:42.997881,t,16,917233342,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196516,359746167128144,2025-08-09 11:02:22.794357,t,16,915653126,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196511,359746167128144,2025-08-09 11:01:05.515625,t,16,915575829,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−84
196508,359746167128144,2025-08-09 10:56:30.368574,t,16,915300679,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−84
196498,359746167128144,2025-08-09 10:41:41.641264,t,16,914411934,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−84
196484,359746167128144,2025-08-09 10:12:18.923234,t,16,912649195,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196477,359746167128144,2025-08-09 09:54:39.108029,t,16,911589338,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196469,359746167128144,2025-08-09 09:44:41.031825,t,16,910991226,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196466,359746167128144,2025-08-09 09:41:43.158665,t,16,910813419,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−84
196461,359746167128144,2025-08-09 09:32:22.993911,t,16,910253243,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−84
196460,359746167128144,2025-08-09 09:31:06.856103,t,16,910177087,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196449,359746167128144,2025-08-09 09:09:04.279422,t,16,908854479,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196447,359746167128144,2025-08-09 09:07:09.650855,t,16,908739808,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−84
196446,359746167128144,2025-08-09 09:05:55.648160,t,16,908665850,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196444,359746167128144,2025-08-09 09:04:40.446973,t,16,908590636,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−84
196432,359746167128144,2025-08-09 08:52:01.914434,t,16,907832006,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
196424,359746167128144,2025-08-09 08:43:23.430799,t,16,907313556,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
196423,359746167128144,2025-08-09 08:42:10.310159,t,16,907240400,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
196422,359746167128144,2025-08-09 08:34:52.848805,t,16,906802927,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
196412,359746167128144,2025-08-09 08:20:54.148484,t,16,905964208,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
196396,359746167128144,2025-08-09 07:52:41.979846,t,16,904272013,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
196392,359746167128144,2025-08-09 07:49:23.729028,t,16,904073758,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
196390,359746167128144,2025-08-09 07:47:48.601973,t,16,903978688,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
196383,359746167128144,2025-08-09 07:40:17.167844,t,16,903527180,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
196379,359746167128144,2025-08-09 07:37:41.733396,t,16,903371790,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
196371,359746167128144,2025-08-09 07:18:22.853016,t,16,902212876,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
196365,359746167128144,2025-08-09 07:03:44.715918,t,16,901334651,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
196362,359746167128144,2025-08-09 07:01:07.429489,t,16,901177372,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
196360,359746167128144,2025-08-09 06:59:29.648335,t,16,901079649,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
196350,359746167128144,2025-08-09 06:37:50.328396,t,16,899780217,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
196329,359746167128144,2025-08-09 06:04:27.326709,t,16,897777240,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
196323,359746167128144,2025-08-09 05:56:10.059629,t,16,897279954,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
196322,359746167128144,2025-08-09 05:54:30.340594,t,16,897180145,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
196306,359746167128144,2025-08-09 05:03:03.640569,t,16,894093447,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
196296,359746167128144,2025-08-09 04:28:39.597026,t,16,892029262,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
196292,359746167128144,2025-08-09 04:15:14.123182,t,16,891223856,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
196281,359746167128144,2025-08-09 03:48:44.848527,t,16,889634512,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
196277,359746167128144,2025-08-09 03:23:19.881841,t,16,888109538,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
196274,359746167128144,2025-08-09 03:14:02.791408,t,16,887552346,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
196273,359746167128144,2025-08-09 03:08:27.108700,t,16,887216657,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
196270,359746167128144,2025-08-09 02:58:49.344040,t,16,886638897,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
196251,359746167128144,2025-08-09 02:00:29.189212,t,16,883138643,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
196247,359746167128144,2025-08-09 01:41:30.480778,t,16,881999892,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
196243,359746167128144,2025-08-09 01:24:29.088072,t,16,880978498,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
196238,359746167128144,2025-08-09 01:16:13.034496,t,16,880482410,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
196237,359746167128144,2025-08-09 01:14:37.509272,t,16,880386871,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88
196223,359746167128144,2025-08-09 00:26:48.070485,t,16,877517379,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
196222,359746167128144,2025-08-09 00:25:54.132595,t,16,877463434,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
196221,359746167128144,2025-08-09 00:19:18.042530,t,16,877067396,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
196211,359746167128144,2025-08-08 23:50:36.123927,t,16,875345413,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
196210,359746167128144,2025-08-08 23:38:56.957427,t,16,874646160,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
196203,359746167128144,2025-08-08 23:24:18.324852,t,16,873767506,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
196198,359746167128144,2025-08-08 23:14:20.393875,t,16,873169572,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
196191,359746167128144,2025-08-08 23:00:41.894503,t,16,872351109,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
196177,359746167128144,2025-08-08 22:27:21.184283,t,16,870350286,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
196175,359746167128144,2025-08-08 22:20:41.876058,t,16,869951031,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
196174,359746167128144,2025-08-08 22:17:45.828028,t,16,869774915,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
196173,359746167128144,2025-08-08 22:16:53.040063,t,16,869722112,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
196167,359746167128144,2025-08-08 22:07:56.602677,t,16,869185740,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
196165,359746167128144,2025-08-08 22:05:41.985329,t,16,869051081,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
196163,359746167128144,2025-08-08 22:00:06.761567,t,16,868715852,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
196160,359746167128144,2025-08-08 21:56:09.800081,t,16,868478921,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
196159,359746167128144,2025-08-08 21:55:16.702578,t,16,868425754,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
196157,359746167128144,2025-08-08 21:54:00.526001,t,16,868349592,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
196155,359746167128144,2025-08-08 21:48:45.266874,t,16,868034303,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
196151,359746167128144,2025-08-08 21:45:07.006700,t,16,867816106,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
196147,359746167128144,2025-08-08 21:37:50.470042,t,16,867379505,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
196143,359746167128144,2025-08-08 21:35:57.891555,t,16,867266934,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
196139,359746167128144,2025-08-08 21:31:19.270076,t,16,866988286,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
196128,359746167128144,2025-08-08 21:15:20.883085,t,16,866029877,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
196127,359746167128144,2025-08-08 21:13:05.669172,t,16,865894646,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
196121,359746167128144,2025-08-08 21:09:08.767284,t,16,865657763,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
196115,359746167128144,2025-08-08 20:56:30.130304,t,16,864899126,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
196113,359746167128144,2025-08-08 20:50:11.107816,t,16,864520058,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88
196107,359746167128144,2025-08-08 20:43:33.517150,t,16,864122447,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
196102,359746167128144,2025-08-08 20:31:55.923469,t,16,863424826,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
196100,359746167128144,2025-08-08 20:30:19.979460,t,16,863328946,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
196099,359746167128144,2025-08-08 20:28:22.327542,t,16,863211242,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
196097,359746167128144,2025-08-08 20:26:27.429680,t,16,863096343,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
196096,359746167128144,2025-08-08 20:23:09.670136,t,16,862898564,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
196089,359746167128144,2025-08-08 19:59:29.491462,t,16,861478355,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
196085,359746167128144,2025-08-08 19:48:12.874244,t,16,860801741,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
196084,359746167128144,2025-08-08 19:46:36.245909,t,16,860705078,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
196081,359746167128144,2025-08-08 19:43:17.333691,t,16,860506179,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
196078,359746167128144,2025-08-08 19:36:49.031377,t,16,860117847,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
196074,359746167128144,2025-08-08 19:32:13.087740,t,16,859841915,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
196073,359746167128144,2025-08-08 19:23:57.669289,t,16,859346476,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
196064,359746167128144,2025-08-08 19:16:00.610521,t,16,858869462,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
196061,359746167128144,2025-08-08 19:10:45.684138,t,16,858554461,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
196049,359746167128144,2025-08-08 18:56:26.473054,t,16,857695266,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
196036,359746167128144,2025-08-08 18:38:26.374762,t,16,856615150,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
196033,359746167128144,2025-08-08 18:33:50.295780,t,16,856339029,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
196031,359746167128144,2025-08-08 18:29:54.203284,t,16,856102945,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
196027,359746167128144,2025-08-08 18:22:57.186177,t,16,855685902,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
196016,359746167128144,2025-08-08 18:05:56.551686,t,16,854665254,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
196009,359746167128144,2025-08-08 17:59:58.469255,t,16,854307148,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195999,359746167128144,2025-08-08 17:44:39.961970,t,16,853388679,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195989,359746167128144,2025-08-08 17:24:37.735231,t,16,852186360,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195981,359746167128144,2025-08-08 17:09:01.824826,t,16,851250427,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−93
195979,359746167128144,2025-08-08 17:07:45.403362,t,16,851174023,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195971,359746167128144,2025-08-08 16:46:44.875752,t,16,849913452,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−87
195968,359746167128144,2025-08-08 16:41:51.428989,t,16,849619992,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−86
195967,359746167128144,2025-08-08 16:38:35.647751,t,16,849424226,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−87
195965,359746167128144,2025-08-08 16:36:58.763729,t,16,849327330,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−87
195962,359746167128144,2025-08-08 16:33:21.809756,t,16,849110343,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−86
195961,359746167128144,2025-08-08 16:31:44.390458,t,16,849012936,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−86
195956,359746167128144,2025-08-08 16:27:54.283344,t,16,848782845,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−86
195952,359746167128144,2025-08-08 16:16:15.748765,t,16,848084279,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−86
195950,359746167128144,2025-08-08 16:14:42.383953,t,16,847990902,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−86
195946,359746167128144,2025-08-08 16:09:45.731472,t,16,847694270,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−87
195943,359746167128144,2025-08-08 16:06:48.259577,t,16,847516730,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−85
195934,359746167128144,2025-08-08 15:54:09.642362,t,16,846758142,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195927,359746167128144,2025-08-08 15:45:52.705368,t,16,846261211,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195926,359746167128144,2025-08-08 15:43:35.652146,t,16,846124152,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195925,359746167128144,2025-08-08 15:40:38.159075,t,16,845946668,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195922,359746167128144,2025-08-08 15:35:59.159752,t,16,845667655,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195921,359746167128144,2025-08-08 15:28:01.806238,t,16,845190283,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195919,359746167128144,2025-08-08 15:26:03.729886,t,16,845072203,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195911,359746167128144,2025-08-08 15:18:26.629891,t,16,844615090,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195909,359746167128144,2025-08-08 15:17:32.533030,t,16,844560999,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195899,359746167128144,2025-08-08 14:45:08.073997,t,16,842616478,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195896,359746167128144,2025-08-08 14:38:29.354887,t,16,842217697,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
195887,359746167128144,2025-08-08 14:21:48.714066,t,16,841217107,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−94
195884,359746167128144,2025-08-08 14:19:08.123897,t,16,841056519,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195878,359746167128144,2025-08-08 14:08:31.880284,t,16,840420244,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195877,359746167128144,2025-08-08 14:06:11.586418,t,16,840279941,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195871,359746167128144,2025-08-08 13:55:07.675627,t,16,839615990,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195867,359746167128144,2025-08-08 13:51:31.565762,t,16,839399893,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
195866,359746167128144,2025-08-08 13:49:38.001421,t,16,839286339,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
195861,359746167128144,2025-08-08 13:46:41.408664,t,16,839109784,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195856,359746167128144,2025-08-08 13:38:58.459603,t,16,838646820,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
195852,359746167128144,2025-08-08 13:35:41.516231,t,16,838449844,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
195848,359746167128144,2025-08-08 13:31:03.750398,t,16,838172074,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
195835,359746167128144,2025-08-08 13:03:28.630118,t,16,836516877,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
195829,359746167128144,2025-08-08 12:59:15.579525,t,16,836263831,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
195813,359746167128144,2025-08-08 12:31:10.240686,t,16,834578475,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88
